Id,DateTime,Title,Artist,Likes,Comments,Streams,Position
1686561661987,2023-06-12 09:21:02,Marco Mengoni- Elodie - Pazza Musica (Official Video),Marco Mengoni- Elodie,37539,11226,2647543,20
1686561662323,2023-06-12 09:21:02,Geolier - CHIAGNE ft. Lazza- Takagi & Ketra (Visual Video),Geolier,101130,1570,23441901,21
1686561662227,2023-06-12 09:21:02,Tedua - Malamente [Official Lyrics Video],Tedua,15833,260,892840,22
1686561663555,2023-06-12 09:21:02,Tedua - Mancanze Affettive (feat. Geolier) [Official Lyrics Video],Tedua,15314,218,848102,23
1686561658425,2023-06-12 09:21:02,Annalisa - Bellissima (Official Video),Annalisa,177853,11353,38758563,24
1686561664145,2023-06-12 09:21:02,Tananai - TANGO,Tananai,175614,5798,20142960,25
1686561662538,2023-06-12 09:21:02,Achille Lauro- Rose Villain - Fragole (Official Video),Achille Lauro- Rose Villain,15357,604,1819549,26
1686561656336,2023-06-12 09:21:02,Madame - IL BENE NEL MALE (Sanremo 2023),Madame,111654,4564,23739269,27
1686561665001,2023-06-12 09:21:02,Boomdabash- Annalisa - Tropicana,Boomdabash- Annalisa,214526,7853,60036263,28
1686561656831,2023-06-12 09:21:02,Ciccio Merolla - Malatìa (Napoli Version),Ciccio Merolla,29160,19,4358017,29
1686561660287,2023-06-12 09:21:02,Tedua - Red Light [Official Lyrics Video],Tedua,11419,210,657861,30
1686561659237,2023-06-12 09:21:02,Baby Gang - Napoletano [Official Lyric Video],Baby Gang,28337,656,1683466,31
1686561660106,2023-06-12 09:21:02,Tedua - Volgare (feat. Lazza) [Official Lyrics Video],Tedua,11054,202,669776,32
1686561664725,2023-06-12 09:21:02,QUEVEDO || BZRP Music Sessions #52,QUEVEDO || BZRP Music Sessions #52,5593825,155685,533356477,33
1686561661434,2023-06-12 09:21:02,RVFV & Anitta & Sfera Ebbasta - CAPITÁN,RVFV & Anitta & Sfera Ebbasta,87707,8895,2865524,34
1686561662718,2023-06-12 09:21:02,Rhove - Whip Whip,Rhove,46006,1114,2234430,35
1686561660386,2023-06-12 09:21:02,Pinguini Tattici Nucleari - Rubami la Notte (Official Video),Pinguini Tattici Nucleari,13660,277,1204685,36
1686561661841,2023-06-12 09:21:02,Noizy x Stresi - Medalioni (Official Video),Noizy x Stresi,108633,4756,14542412,37
1686561665194,2023-06-12 09:21:02,Rosa Chemical- Bdope - MADE IN ITALY,Rosa Chemical- Bdope,129032,4124,20663748,38
1686561660821,2023-06-12 09:21:02,Tedua - Intro La Divina Commedia (Official Video),Tedua,81123,3502,1554156,39
1686561657411,2023-06-12 09:21:02,Fred De Palma - Extasi (Official Video),Fred De Palma,110707,1581,39053247,40
1686561662940,2023-06-12 09:21:02,Emis Killa- Sfera Ebbasta - ON FIRE (paid in full),Emis Killa- Sfera Ebbasta,24447,559,1997072,41
1686561660317,2023-06-12 09:21:02,Tedua - Diluvio A Luglio (feat. Marracash) [Official Lyrics Video],Tedua,10425,216,498900,42
1686561667143,2023-06-12 09:21:02,The Kolors - ITALODISCO (Lyric Video),The Kolors,9671,405,1353538,43
1686561657940,2023-06-12 09:21:02,Black Eyed Peas- Daddy Yankee - BAILAR CONTIGO (Official Music Video),Black Eyed Peas- Daddy Yankee,173358,11142,26113409,44
1686561667447,2023-06-12 09:21:02,Tedua - Bagagli (Improvvisazione) [Official Lyrics Video],Tedua,10696,275,483037,45
1686561663848,2023-06-12 09:21:02,Medy feat. Capo Plaza - Arai (Official Video),Medy feat. Capo Plaza,33647,480,5645257,46
1686561667571,2023-06-12 09:21:02,Emma - MEZZO MONDO,Emma,13585,865,1505611,47
1686561659280,2023-06-12 09:21:02,wax - Anni 70 (Official Visual Video),wax,12576,470,1279030,48
1686561662828,2023-06-12 09:21:02,Tedua - Anime Libere (feat. Rkomi- Bresh) [Official Lyrics Video],Tedua,8958,163,521620,49
1686561660279,2023-06-12 09:21:02,Luiz Ejlli - Përjetësisht (Lyric Video),Luiz Ejlli,88331,5331,4404404,50
1686563466275,2023-06-12 09:51:07,Annalisa - Mon Amour (Official Video),Annalisa,113228,5990,23889073,1
1686563464965,2023-06-12 09:51:07,Angelina Mango - Ci pensiamo domani (Official Lyric Video),Angelina Mango,60694,1671,9179597,2
1686563462335,2023-06-12 09:51:07,AVA- ANNA- Capo Plaza - VETRI NERI (Official Visual),AVA- ANNA- Capo Plaza,45900,705,4843021,3
1686563460583,2023-06-12 09:51:07,Marco Mengoni - Due Vite (Official Video - Sanremo 2023 – Eurovision 2023),Marco Mengoni,361055,14808,69107670,4
1686563464744,2023-06-12 09:51:07,BLANCO- MINA - Un Briciolo Di Allegria,BLANCO- MINA,112960,4575,16453307,5
1686563467953,2023-06-12 09:51:07,Geolier - COME VUOI (Official Video),Geolier,87582,1025,17678871,6
1686563469341,2023-06-12 09:51:07,Lazza - CENERE,Lazza,245248,6105,46583798,7
1686563468280,2023-06-12 09:51:07,Tedua - Hoe (feat. Sfera Ebbasta) [Official Lyrics Video],Tedua,29261,740,1862306,8
1686563466178,2023-06-12 09:51:07,Geolier - IL MALE CHE MI FAI (Visual Video) ft. Marracash,Geolier,66086,890,12909319,9
1686563461112,2023-06-12 09:51:07,Fedez- Annalisa- Articolo 31 - DISCO PARADISE (Visual Video),Fedez- Annalisa- Articolo 31,32703,2659,3244757,10
1686563464490,2023-06-12 09:51:07,Mr.Rain - SUPEREROI (Official Video) [Sanremo 2023],Mr.Rain,262693,7752,37992700,11
1686563470425,2023-06-12 09:51:07,Rocco Hunt - Non litighiamo più (Official Video),Rocco Hunt,42311,622,9158962,12
1686563469307,2023-06-12 09:51:07,Baby Gang - Cella 4 [Official Video],Baby Gang,150647,3406,6067793,13
1686563470870,2023-06-12 09:51:07,AriBeatz- Ozuna- Sfera Ebbasta- GIMS - MIRAGE (Official Animation Video),AriBeatz- Ozuna- Sfera Ebbasta- GIMS,75753,1605,7911011,14
1686563464465,2023-06-12 09:51:07,Rocco Hunt- Elettra Lamborghini- Lola Indigo - Caramello (Official Video),Rocco Hunt- Elettra Lamborghini- Lola Indigo,244879,20117,81589166,15
1686563464831,2023-06-12 09:51:07,Rhove - Pelé,Rhove,84344,1754,8427880,16
1686563469098,2023-06-12 09:51:07,Tedua - Paradiso Artificiale (feat. Baby Gang- Kid Yugi) [Official Lyrics Video],Tedua,20621,653,1125614,17
1686563468919,2023-06-12 09:51:07,Finesse - Gelosa ft. Shiva- Sfera Ebbasta- Guè (Official Video),Finesse,63897,997,11944446,18
1686563467040,2023-06-12 09:51:07,Geolier - X CASO ft. Sfera Ebbasta (Visual Video),Geolier,93960,1155,23768782,19
1686563471045,2023-06-12 09:51:07,Marco Mengoni- Elodie - Pazza Musica (Official Video),Marco Mengoni- Elodie,37549,11226,2655826,20
1686563463514,2023-06-12 09:51:07,Geolier - CHIAGNE ft. Lazza- Takagi & Ketra (Visual Video),Geolier,101140,1570,23447558,21
1686563469775,2023-06-12 09:51:07,Tedua - Malamente [Official Lyrics Video],Tedua,15838,260,896675,22
1686563465606,2023-06-12 09:51:07,Tedua - Mancanze Affettive (feat. Geolier) [Official Lyrics Video],Tedua,15318,219,850974,23
1686563467369,2023-06-12 09:51:07,Annalisa - Bellissima (Official Video),Annalisa,177860,11353,38764280,24
1686563469289,2023-06-12 09:51:07,Tananai - TANGO,Tananai,175616,5798,20148095,25
1686563465110,2023-06-12 09:51:07,Achille Lauro- Rose Villain - Fragole (Official Video),Achille Lauro- Rose Villain,15370,604,1827088,26
1686563470620,2023-06-12 09:51:07,Madame - IL BENE NEL MALE (Sanremo 2023),Madame,111657,4564,23745048,27
1686563471047,2023-06-12 09:51:07,Boomdabash- Annalisa - Tropicana,Boomdabash- Annalisa,214534,7854,60040923,28
1686563463821,2023-06-12 09:51:07,Ciccio Merolla - Malatìa (Napoli Version),Ciccio Merolla,29164,19,4360158,29
1686563464146,2023-06-12 09:51:07,Tedua - Red Light [Official Lyrics Video],Tedua,11436,212,660746,30
1686563465374,2023-06-12 09:51:07,Baby Gang - Napoletano [Official Lyric Video],Baby Gang,28342,658,1685864,31
1686563470270,2023-06-12 09:51:07,Tedua - Volgare (feat. Lazza) [Official Lyrics Video],Tedua,11058,202,671789,32
1686563467445,2023-06-12 09:51:07,QUEVEDO || BZRP Music Sessions #52,QUEVEDO || BZRP Music Sessions #52,5593832,155687,533378548,33
1686563469234,2023-06-12 09:51:07,RVFV & Anitta & Sfera Ebbasta - CAPITÁN,RVFV & Anitta & Sfera Ebbasta,87723,8895,2870476,34
1686563466343,2023-06-12 09:51:07,Rhove - Whip Whip,Rhove,46011,1115,2236631,35
1686563472998,2023-06-12 09:51:07,Pinguini Tattici Nucleari - Rubami la Notte (Official Video),Pinguini Tattici Nucleari,13672,277,1211327,36
1686563470290,2023-06-12 09:51:07,Noizy x Stresi - Medalioni (Official Video),Noizy x Stresi,108649,4756,14567634,37
1686563465015,2023-06-12 09:51:07,Rosa Chemical- Bdope - MADE IN ITALY,Rosa Chemical- Bdope,129034,4124,20666606,38
1686563468010,2023-06-12 09:51:07,Tedua - Intro La Divina Commedia (Official Video),Tedua,81130,3502,1555530,39
1686563464201,2023-06-12 09:51:07,Fred De Palma - Extasi (Official Video),Fred De Palma,110707,1581,39057812,40
1686563464117,2023-06-12 09:51:07,Emis Killa- Sfera Ebbasta - ON FIRE (paid in full),Emis Killa- Sfera Ebbasta,24452,559,2000120,41
1686563473403,2023-06-12 09:51:07,Tedua - Diluvio A Luglio (feat. Marracash) [Official Lyrics Video],Tedua,10431,217,500357,42
1686563469006,2023-06-12 09:51:07,The Kolors - ITALODISCO (Lyric Video),The Kolors,9682,409,1360840,43
1686563470416,2023-06-12 09:51:07,Black Eyed Peas- Daddy Yankee - BAILAR CONTIGO (Official Music Video),Black Eyed Peas- Daddy Yankee,173366,11142,26121254,44
1686563464834,2023-06-12 09:51:07,Tedua - Bagagli (Improvvisazione) [Official Lyrics Video],Tedua,10698,275,484461,45
1686563472761,2023-06-12 09:51:07,Medy feat. Capo Plaza - Arai (Official Video),Medy feat. Capo Plaza,33652,480,5648699,46
1686563470297,2023-06-12 09:51:07,Emma - MEZZO MONDO,Emma,13590,865,1511199,47
1686563474073,2023-06-12 09:51:07,wax - Anni 70 (Official Visual Video),wax,12580,470,1281584,48
1686563467939,2023-06-12 09:51:07,Tedua - Anime Libere (feat. Rkomi- Bresh) [Official Lyrics Video],Tedua,8961,163,523591,49
1686563467386,2023-06-12 09:51:07,Luiz Ejlli - Përjetësisht (Lyric Video),Luiz Ejlli,88345,5331,4424840,50
1686565266421,2023-06-12 10:21:17,Annalisa - Mon Amour (Official Video),Annalisa,113262,5990,23889110,1
1686565275456,2023-06-12 10:21:17,Angelina Mango - Ci pensiamo domani (Official Lyric Video),Angelina Mango,60728,1671,9179610,2
1686565273235,2023-06-12 10:21:17,AVA- ANNA- Capo Plaza - VETRI NERI (Official Visual),AVA- ANNA- Capo Plaza,45930,707,4843034,3
1686565272714,2023-06-12 10:21:17,Marco Mengoni - Due Vite (Official Video - Sanremo 2023 – Eurovision 2023),Marco Mengoni,361064,14808,69107699,4
1686565268685,2023-06-12 10:21:17,BLANCO- MINA - Un Briciolo Di Allegria,BLANCO- MINA,112972,4576,16453329,5
1686565267355,2023-06-12 10:21:17,Geolier - COME VUOI (Official Video),Geolier,87588,1025,17678887,6
1686565269183,2023-06-12 10:21:17,Lazza - CENERE,Lazza,245258,6108,46583832,7
1686565271973,2023-06-12 10:21:17,Tedua - Hoe (feat. Sfera Ebbasta) [Official Lyrics Video],Tedua,29290,740,1862317,8
1686565269559,2023-06-12 10:21:17,Geolier - IL MALE CHE MI FAI (Visual Video) ft. Marracash,Geolier,66090,890,12909323,9
1686565270569,2023-06-12 10:21:17,Fedez- Annalisa- Articolo 31 - DISCO PARADISE (Visual Video),Fedez- Annalisa- Articolo 31,32721,2659,3244771,10
1686565268325,2023-06-12 10:21:17,Mr.Rain - SUPEREROI (Official Video) [Sanremo 2023],Mr.Rain,262705,7752,37992719,11
1686565267655,2023-06-12 10:21:17,Rocco Hunt - Non litighiamo più (Official Video),Rocco Hunt,42318,622,9158970,12
1686565274533,2023-06-12 10:21:17,Baby Gang - Cella 4 [Official Video],Baby Gang,150693,3408,6067893,13
1686565274831,2023-06-12 10:21:17,AriBeatz- Ozuna- Sfera Ebbasta- GIMS - MIRAGE (Official Animation Video),AriBeatz- Ozuna- Sfera Ebbasta- GIMS,75769,1605,7911028,14
1686565268064,2023-06-12 10:21:17,Rocco Hunt- Elettra Lamborghini- Lola Indigo - Caramello (Official Video),Rocco Hunt- Elettra Lamborghini- Lola Indigo,244882,20117,81589174,15
1686565277574,2023-06-12 10:21:17,Rhove - Pelé,Rhove,84361,1754,8427883,16
1686565269345,2023-06-12 10:21:17,Tedua - Paradiso Artificiale (feat. Baby Gang- Kid Yugi) [Official Lyrics Video],Tedua,20635,653,1125615,17
1686565274266,2023-06-12 10:21:17,Finesse - Gelosa ft. Shiva- Sfera Ebbasta- Guè (Official Video),Finesse,63904,997,11944455,18
1686565277387,2023-06-12 10:21:17,Geolier - X CASO ft. Sfera Ebbasta (Visual Video),Geolier,93965,1155,23768790,19
1686565268728,2023-06-12 10:21:17,Marco Mengoni- Elodie - Pazza Musica (Official Video),Marco Mengoni- Elodie,37557,11226,2655837,20
1686565276996,2023-06-12 10:21:17,Geolier - CHIAGNE ft. Lazza- Takagi & Ketra (Visual Video),Geolier,101143,1570,23447566,21
1686565270359,2023-06-12 10:21:17,Tedua - Malamente [Official Lyrics Video],Tedua,15849,260,896685,22
1686565275714,2023-06-12 10:21:17,Tedua - Mancanze Affettive (feat. Geolier) [Official Lyrics Video],Tedua,15329,219,850977,23
1686565272267,2023-06-12 10:21:17,Annalisa - Bellissima (Official Video),Annalisa,177870,11353,38764292,24
1686565278655,2023-06-12 10:21:17,Tananai - TANGO,Tananai,175626,5798,20148100,25
1686565277140,2023-06-12 10:21:17,Achille Lauro- Rose Villain - Fragole (Official Video),Achille Lauro- Rose Villain,15381,604,1827098,26
1686565278699,2023-06-12 10:21:17,Madame - IL BENE NEL MALE (Sanremo 2023),Madame,111656,4564,23745067,27
1686565269639,2023-06-12 10:21:17,Boomdabash- Annalisa - Tropicana,Boomdabash- Annalisa,214541,7854,60040931,28
1686565275846,2023-06-12 10:21:17,Ciccio Merolla - Malatìa (Napoli Version),Ciccio Merolla,29166,19,4360162,29
1686565272736,2023-06-12 10:21:17,Tedua - Red Light [Official Lyrics Video],Tedua,11449,212,660753,30
1686565279283,2023-06-12 10:21:17,Baby Gang - Napoletano [Official Lyric Video],Baby Gang,28347,658,1685866,31
1686565269543,2023-06-12 10:21:17,Tedua - Volgare (feat. Lazza) [Official Lyrics Video],Tedua,11064,202,671793,32
1686565275593,2023-06-12 10:21:17,QUEVEDO || BZRP Music Sessions #52,QUEVEDO || BZRP Music Sessions #52,5593856,155687,533378560,33
1686565270191,2023-06-12 10:21:17,RVFV & Anitta & Sfera Ebbasta - CAPITÁN,RVFV & Anitta & Sfera Ebbasta,87742,8905,2870481,34
1686565274991,2023-06-12 10:21:17,Rhove - Whip Whip,Rhove,46017,1115,2236632,35
1686565271757,2023-06-12 10:21:17,Pinguini Tattici Nucleari - Rubami la Notte (Official Video),Pinguini Tattici Nucleari,13685,279,1211337,36
1686565271914,2023-06-12 10:21:17,Noizy x Stresi - Medalioni (Official Video),Noizy x Stresi,108670,4756,14567670,37
1686565278935,2023-06-12 10:21:17,Rosa Chemical- Bdope - MADE IN ITALY,Rosa Chemical- Bdope,129040,4124,20666611,38
1686565273434,2023-06-12 10:21:17,Tedua - Intro La Divina Commedia (Official Video),Tedua,81131,3503,1555537,39
1686565273893,2023-06-12 10:21:17,Fred De Palma - Extasi (Official Video),Fred De Palma,110710,1581,39057818,40
1686565272422,2023-06-12 10:21:17,Emis Killa- Sfera Ebbasta - ON FIRE (paid in full),Emis Killa- Sfera Ebbasta,24456,559,2000126,41
1686565272870,2023-06-12 10:21:17,Tedua - Diluvio A Luglio (feat. Marracash) [Official Lyrics Video],Tedua,10441,217,500359,42
1686565276009,2023-06-12 10:21:17,The Kolors - ITALODISCO (Lyric Video),The Kolors,9693,409,1360848,43
1686565276376,2023-06-12 10:21:17,Black Eyed Peas- Daddy Yankee - BAILAR CONTIGO (Official Music Video),Black Eyed Peas- Daddy Yankee,173369,11145,26121262,44
1686565274775,2023-06-12 10:21:17,Tedua - Bagagli (Improvvisazione) [Official Lyrics Video],Tedua,10702,275,484464,45
1686565272176,2023-06-12 10:21:17,Medy feat. Capo Plaza - Arai (Official Video),Medy feat. Capo Plaza,33655,480,5648704,46
1686565279304,2023-06-12 10:21:17,Emma - MEZZO MONDO,Emma,13594,865,1511209,47
1686565279663,2023-06-12 10:21:17,wax - Anni 70 (Official Visual Video),wax,12585,470,1281586,48
1686565280481,2023-06-12 10:21:17,Tedua - Anime Libere (feat. Rkomi- Bresh) [Official Lyrics Video],Tedua,8966,163,523592,49
1686565277943,2023-06-12 10:21:17,Luiz Ejlli - Përjetësisht (Lyric Video),Luiz Ejlli,88361,5331,4424855,50
1686567076890,2023-06-12 10:51:22,Annalisa - Mon Amour (Official Video),Annalisa,113278,5990,23889128,1
1686567074224,2023-06-12 10:51:22,Angelina Mango - Ci pensiamo domani (Official Lyric Video),Angelina Mango,60753,1671,9179616,2
1686567079123,2023-06-12 10:51:22,AVA- ANNA- Capo Plaza - VETRI NERI (Official Visual),AVA- ANNA- Capo Plaza,45964,707,4843036,3
1686567075157,2023-06-12 10:51:22,Marco Mengoni - Due Vite (Official Video - Sanremo 2023 – Eurovision 2023),Marco Mengoni,361076,14808,69107716,4
1686567082628,2023-06-12 10:51:22,BLANCO- MINA - Un Briciolo Di Allegria,BLANCO- MINA,112982,4576,16453337,5
1686567082613,2023-06-12 10:51:22,Geolier - COME VUOI (Official Video),Geolier,87595,1025,17678894,6
1686567076131,2023-06-12 10:51:22,Lazza - CENERE,Lazza,245264,6108,46583849,7
1686567079369,2023-06-12 10:51:22,Tedua - Hoe (feat. Sfera Ebbasta) [Official Lyrics Video],Tedua,29327,740,1862318,8
1686567079579,2023-06-12 10:51:22,Geolier - IL MALE CHE MI FAI (Visual Video) ft. Marracash,Geolier,66097,890,12909326,9
1686567083033,2023-06-12 10:51:22,Fedez- Annalisa- Articolo 31 - DISCO PARADISE (Visual Video),Fedez- Annalisa- Articolo 31,32736,2659,3244782,10
1686567073912,2023-06-12 10:51:22,Mr.Rain - SUPEREROI (Official Video) [Sanremo 2023],Mr.Rain,262713,7752,37992738,11
1686567078664,2023-06-12 10:51:22,Rocco Hunt - Non litighiamo più (Official Video),Rocco Hunt,42325,622,9158977,12
1686567078276,2023-06-12 10:51:22,Baby Gang - Cella 4 [Official Video],Baby Gang,150745,3408,6067951,13
1686567077850,2023-06-12 10:51:22,AriBeatz- Ozuna- Sfera Ebbasta- GIMS - MIRAGE (Official Animation Video),AriBeatz- Ozuna- Sfera Ebbasta- GIMS,75785,1605,7911029,14
1686567075006,2023-06-12 10:51:22,Rocco Hunt- Elettra Lamborghini- Lola Indigo - Caramello (Official Video),Rocco Hunt- Elettra Lamborghini- Lola Indigo,244891,20117,81589179,15
1686567076563,2023-06-12 10:51:22,Rhove - Pelé,Rhove,84375,1754,8427884,16
1686567077700,2023-06-12 10:51:22,Tedua - Paradiso Artificiale (feat. Baby Gang- Kid Yugi) [Official Lyrics Video],Tedua,20649,653,1125615,17
1686567081950,2023-06-12 10:51:22,Finesse - Gelosa ft. Shiva- Sfera Ebbasta- Guè (Official Video),Finesse,63912,997,11944457,18
1686567076990,2023-06-12 10:51:22,Geolier - X CASO ft. Sfera Ebbasta (Visual Video),Geolier,93973,1155,23768794,19
1686567080782,2023-06-12 10:51:22,Marco Mengoni- Elodie - Pazza Musica (Official Video),Marco Mengoni- Elodie,37566,11226,2655843,20
1686567076986,2023-06-12 10:51:22,Geolier - CHIAGNE ft. Lazza- Takagi & Ketra (Visual Video),Geolier,101149,1570,23447569,21
1686567075961,2023-06-12 10:51:22,Tedua - Malamente [Official Lyrics Video],Tedua,15860,260,896685,22
1686567082974,2023-06-12 10:51:22,Tedua - Mancanze Affettive (feat. Geolier) [Official Lyrics Video],Tedua,15338,219,850978,23
1686567078155,2023-06-12 10:51:22,Annalisa - Bellissima (Official Video),Annalisa,177879,11353,38764303,24
1686567079220,2023-06-12 10:51:22,Tananai - TANGO,Tananai,175632,5798,20148106,25
1686567084838,2023-06-12 10:51:22,Achille Lauro- Rose Villain - Fragole (Official Video),Achille Lauro- Rose Villain,15390,604,1827103,26
1686567083314,2023-06-12 10:51:22,Madame - IL BENE NEL MALE (Sanremo 2023),Madame,111658,4564,23745070,27
1686567084955,2023-06-12 10:51:22,Boomdabash- Annalisa - Tropicana,Boomdabash- Annalisa,214545,7854,60040937,28
1686567083531,2023-06-12 10:51:22,Ciccio Merolla - Malatìa (Napoli Version),Ciccio Merolla,29170,19,4360164,29
1686567082097,2023-06-12 10:51:22,Tedua - Red Light [Official Lyrics Video],Tedua,11459,212,660754,30
1686567085311,2023-06-12 10:51:22,Baby Gang - Napoletano [Official Lyric Video],Baby Gang,28355,658,1685866,31
1686567082676,2023-06-12 10:51:22,Tedua - Volgare (feat. Lazza) [Official Lyrics Video],Tedua,11070,202,671794,32
1686567078362,2023-06-12 10:51:22,QUEVEDO || BZRP Music Sessions #52,QUEVEDO || BZRP Music Sessions #52,5593869,155687,533378565,33
1686567079840,2023-06-12 10:51:22,RVFV & Anitta & Sfera Ebbasta - CAPITÁN,RVFV & Anitta & Sfera Ebbasta,87770,8905,2870482,34
1686567083739,2023-06-12 10:51:22,Rhove - Whip Whip,Rhove,46018,1115,2236633,35
1686567084186,2023-06-12 10:51:22,Pinguini Tattici Nucleari - Rubami la Notte (Official Video),Pinguini Tattici Nucleari,13696,279,1211338,36
1686567077067,2023-06-12 10:51:22,Noizy x Stresi - Medalioni (Official Video),Noizy x Stresi,108693,4756,14567688,37
1686567076973,2023-06-12 10:51:22,Rosa Chemical- Bdope - MADE IN ITALY,Rosa Chemical- Bdope,129043,4126,20666612,38
1686567083007,2023-06-12 10:51:22,Tedua - Intro La Divina Commedia (Official Video),Tedua,81137,3503,1555538,39
1686567079575,2023-06-12 10:51:22,Fred De Palma - Extasi (Official Video),Fred De Palma,110713,1581,39057826,40
1686567080936,2023-06-12 10:51:22,Emis Killa- Sfera Ebbasta - ON FIRE (paid in full),Emis Killa- Sfera Ebbasta,24461,559,2000126,41
1686567085872,2023-06-12 10:51:22,Tedua - Diluvio A Luglio (feat. Marracash) [Official Lyrics Video],Tedua,10445,217,500359,42
1686567081535,2023-06-12 10:51:22,The Kolors - ITALODISCO (Lyric Video),The Kolors,9701,409,1360850,43
1686567082648,2023-06-12 10:51:22,Black Eyed Peas- Daddy Yankee - BAILAR CONTIGO (Official Music Video),Black Eyed Peas- Daddy Yankee,173380,11145,26121264,44
1686567077255,2023-06-12 10:51:22,Tedua - Bagagli (Improvvisazione) [Official Lyrics Video],Tedua,10704,275,484464,45
1686567086616,2023-06-12 10:51:22,Medy feat. Capo Plaza - Arai (Official Video),Medy feat. Capo Plaza,33659,480,5648706,46
1686567077614,2023-06-12 10:51:22,Emma - MEZZO MONDO,Emma,13599,865,1511211,47
1686567086399,2023-06-12 10:51:22,wax - Anni 70 (Official Visual Video),wax,12591,470,1281587,48
1686567080920,2023-06-12 10:51:22,Tedua - Anime Libere (feat. Rkomi- Bresh) [Official Lyrics Video],Tedua,8977,163,523593,49
1686567078118,2023-06-12 10:51:22,Luiz Ejlli - Përjetësisht (Lyric Video),Luiz Ejlli,88376,5331,4424860,50
1686568883983,2023-06-12 11:21:27,Annalisa - Mon Amour (Official Video),Annalisa,113303,5990,23889637,1
1686568882197,2023-06-12 11:21:27,Angelina Mango - Ci pensiamo domani (Official Lyric Video),Angelina Mango,60787,1671,9179907,2
1686568883560,2023-06-12 11:21:27,AVA- ANNA- Capo Plaza - VETRI NERI (Official Visual),AVA- ANNA- Capo Plaza,45999,707,4843179,3
1686568880843,2023-06-12 11:21:27,Marco Mengoni - Due Vite (Official Video - Sanremo 2023 – Eurovision 2023),Marco Mengoni,361092,14808,69108090,4
1686568884891,2023-06-12 11:21:27,BLANCO- MINA - Un Briciolo Di Allegria,BLANCO- MINA,113006,4576,16453619,5
1686568881234,2023-06-12 11:21:27,Geolier - COME VUOI (Official Video),Geolier,87609,1025,17679176,6
1686568886188,2023-06-12 11:21:27,Lazza - CENERE,Lazza,245277,6108,46584007,7
1686568880852,2023-06-12 11:21:27,Tedua - Hoe (feat. Sfera Ebbasta) [Official Lyrics Video],Tedua,29365,740,1862497,8
1686568881574,2023-06-12 11:21:27,Geolier - IL MALE CHE MI FAI (Visual Video) ft. Marracash,Geolier,66102,890,12909477,9
1686568883256,2023-06-12 11:21:27,Fedez- Annalisa- Articolo 31 - DISCO PARADISE (Visual Video),Fedez- Annalisa- Articolo 31,32763,2659,3244993,10
1686568885299,2023-06-12 11:21:27,Mr.Rain - SUPEREROI (Official Video) [Sanremo 2023],Mr.Rain,262721,7752,37992914,11
1686568887159,2023-06-12 11:21:27,Rocco Hunt - Non litighiamo più (Official Video),Rocco Hunt,42337,622,9159052,12
1686568887255,2023-06-12 11:21:27,Baby Gang - Cella 4 [Official Video],Baby Gang,150802,3408,6068223,13
1686568881709,2023-06-12 11:21:27,AriBeatz- Ozuna- Sfera Ebbasta- GIMS - MIRAGE (Official Animation Video),AriBeatz- Ozuna- Sfera Ebbasta- GIMS,75799,1605,7911168,14
1686568882599,2023-06-12 11:21:27,Rocco Hunt- Elettra Lamborghini- Lola Indigo - Caramello (Official Video),Rocco Hunt- Elettra Lamborghini- Lola Indigo,244899,20117,81589328,15
1686568883493,2023-06-12 11:21:27,Rhove - Pelé,Rhove,84393,1754,8427991,16
1686568888133,2023-06-12 11:21:27,Tedua - Paradiso Artificiale (feat. Baby Gang- Kid Yugi) [Official Lyrics Video],Tedua,20662,653,1125694,17
1686568889800,2023-06-12 11:21:27,Finesse - Gelosa ft. Shiva- Sfera Ebbasta- Guè (Official Video),Finesse,63921,997,11944590,18
1686568885306,2023-06-12 11:21:27,Geolier - X CASO ft. Sfera Ebbasta (Visual Video),Geolier,93982,1155,23768906,19
1686568890880,2023-06-12 11:21:27,Marco Mengoni- Elodie - Pazza Musica (Official Video),Marco Mengoni- Elodie,37570,11330,2656070,20
1686568884829,2023-06-12 11:21:27,Geolier - CHIAGNE ft. Lazza- Takagi & Ketra (Visual Video),Geolier,101152,1570,23447726,21
1686568881722,2023-06-12 11:21:27,Tedua - Malamente [Official Lyrics Video],Tedua,15866,260,896749,22
1686568883150,2023-06-12 11:21:27,Tedua - Mancanze Affettive (feat. Geolier) [Official Lyrics Video],Tedua,15344,219,851043,23
1686568886606,2023-06-12 11:21:27,Annalisa - Bellissima (Official Video),Annalisa,177885,11353,38764412,24
1686568890316,2023-06-12 11:21:27,Tananai - TANGO,Tananai,175639,5798,20148194,25
1686568882098,2023-06-12 11:21:27,Achille Lauro- Rose Villain - Fragole (Official Video),Achille Lauro- Rose Villain,15399,604,1827222,26
1686568883639,2023-06-12 11:21:27,Madame - IL BENE NEL MALE (Sanremo 2023),Madame,111659,4564,23745176,27
1686568886488,2023-06-12 11:21:27,Boomdabash- Annalisa - Tropicana,Boomdabash- Annalisa,214547,7854,60041073,28
1686568885795,2023-06-12 11:21:27,Ciccio Merolla - Malatìa (Napoli Version),Ciccio Merolla,29178,19,4360225,29
1686568889559,2023-06-12 11:21:27,Tedua - Red Light [Official Lyrics Video],Tedua,11467,212,660811,30
1686568889248,2023-06-12 11:21:27,Baby Gang - Napoletano [Official Lyric Video],Baby Gang,28362,658,1685903,31
